    961.81     961.84     961.94     962.09     962.30     962.58     962.92     963.32     963.78     964.30     964.88     965.53     966.23     967.00     967.83     968.72     969.68     970.70     971.78     972.93     974.14     975.41     976.75     978.16     979.63     981.17     982.78     984.45     986.20     988.01     989.89     991.85     993.87     995.97     998.15    1000.39    1002.72    1005.12    1007.60    1010.16    1012.79    1015.51    1018.32    1021.20    1024.18    1027.24    1030.39    1033.63    1036.96    1040.39    1043.91    1043.91    1044.25    1044.60    1044.94    1045.28    1045.62    1045.96    1046.30    1046.65    1046.99    1047.33    1047.67    1048.02    1048.36    1048.70    1049.05    1049.39    1049.73    1050.08    1050.42    1050.77    1051.11    1051.46    1051.80    1052.15    1052.49    1052.84    1053.18    1053.53    1053.87    1054.22    1054.56    1054.91    1055.26    1055.60    1055.95    1056.30    1056.64    1056.99    1057.34    1057.69    1058.03    1058.38    1058.73    1059.08    1059.42    1059.77    1060.12    1060.47    1060.82    1061.17
    961.79     961.83     961.92     962.07     962.29     962.56     962.90     963.30     963.76     964.28     964.87     965.51     966.22     966.99     967.82     968.71     969.67     970.69     971.77     972.92     974.13     975.40     976.75     978.15     979.63     981.17     982.77     984.45     986.19     988.01     989.89     991.85     993.87     995.97     998.15    1000.40    1002.72    1005.12    1007.60    1010.16    1012.80    1015.52    1018.33    1021.22    1024.19    1027.25    1030.40    1033.64    1036.98    1040.40    1043.93    1043.93    1044.27    1044.61    1044.95    1045.29    1045.64    1045.98    1046.32    1046.66    1047.00    1047.35    1047.69    1048.03    1048.38    1048.72    1049.06    1049.41    1049.75    1050.09    1050.44    1050.78    1051.13    1051.47    1051.82    1052.16    1052.51    1052.85    1053.20    1053.54    1053.89    1054.23    1054.58    1054.93    1055.27    1055.62    1055.97    1056.31    1056.66    1057.01    1057.35    1057.70    1058.05    1058.40    1058.74    1059.09    1059.44    1059.79    1060.14    1060.49    1060.84    1061.18
    961.78     961.81     961.90     962.05     962.27     962.55     962.88     963.28     963.74     964.27     964.85     965.50     966.20     966.97     967.80     968.70     969.66     970.68     971.76     972.91     974.12     975.40     976.74     978.15     979.62     981.16     982.77     984.45     986.19     988.01     989.89     991.85     993.88     995.98     998.15    1000.40    1002.73    1005.13    1007.61    1010.17    1012.81    1015.53    1018.34    1021.23    1024.20    1027.26    1030.42    1033.66    1036.99    1040.42    1043.94    1043.94    1044.28    1044.63    1044.97    1045.31    1045.65    1045.99    1046.33    1046.68    1047.02    1047.36    1047.70    1048.05    1048.39    1048.73    1049.08    1049.42    1049.77    1050.11    1050.45    1050.80    1051.14    1051.49    1051.83    1052.18    1052.52    1052.87    1053.21    1053.56    1053.90    1054.25    1054.60    1054.94    1055.29    1055.63    1055.98    1056.33    1056.67    1057.02    1057.37    1057.72    1058.06    1058.41    1058.76    1059.11    1059.46    1059.80    1060.15    1060.50    1060.85    1061.20
    961.76     961.79     961.89     962.04     962.25     962.53     962.87     963.27     963.73     964.25     964.84     965.48     966.19     966.96     967.79     968.69     969.64     970.67     971.75     972.90     974.11     975.39     976.73     978.14     979.61     981.16     982.77     984.44     986.19     988.00     989.89     991.85     993.88     995.98     998.16    1000.41    1002.73    1005.14    1007.62    1010.18    1012.82    1015.54    1018.35    1021.24    1024.21    1027.28    1030.43    1033.67    1037.00    1040.43    1043.96    1043.96    1044.30    1044.64    1044.98    1045.32    1045.66    1046.01    1046.35    1046.69    1047.03    1047.38    1047.72    1048.06    1048.41    1048.75    1049.09    1049.44    1049.78    1050.12    1050.47    1050.81    1051.16    1051.50    1051.85    1052.19    1052.54    1052.88    1053.23    1053.57    1053.92    1054.26    1054.61    1054.96    1055.30    1055.65    1056.00    1056.34    1056.69    1057.04    1057.38    1057.73    1058.08    1058.43    1058.77    1059.12    1059.47    1059.82    1060.17    1060.52    1060.87    1061.21
    961.75     961.78     961.87     962.02     962.24     962.52     962.85     963.25     963.72     964.24     964.82     965.47     966.18     966.95     967.78     968.68     969.63     970.65     971.74     972.89     974.10     975.38     976.72     978.13     979.61     981.15     982.76     984.44     986.19     988.00     989.89     991.85     993.88     995.98     998.16    1000.41    1002.74    1005.14    1007.62    1010.19    1012.83    1015.55    1018.36    1021.25    1024.22    1027.29    1030.44    1033.68    1037.02    1040.45    1043.97    1043.97    1044.31    1044.65    1044.99    1045.34    1045.68    1046.02    1046.36    1046.70    1047.05    1047.39    1047.73    1048.08    1048.42    1048.76    1049.11    1049.45    1049.79    1050.14    1050.48    1050.83    1051.17    1051.51    1051.86    1052.20    1052.55    1052.89    1053.24    1053.59    1053.93    1054.28    1054.62    1054.97    1055.32    1055.66    1056.01    1056.36    1056.70    1057.05    1057.40    1057.74    1058.09    1058.44    1058.79    1059.14    1059.48    1059.83    1060.18    1060.53    1060.88    1061.23
    961.73     961.76     961.86     962.01     962.23     962.50     962.84     963.24     963.70     964.23     964.81     965.46     966.16     966.94     967.77     968.66     969.62     970.65     971.73     972.88     974.09     975.37     976.72     978.13     979.60     981.15     982.76     984.44     986.18     988.00     989.89     991.85     993.88     995.98     998.16    1000.41    1002.74    1005.15    1007.63    1010.19    1012.84    1015.56    1018.37    1021.26    1024.23    1027.30    1030.45    1033.69    1037.03    1040.46    1043.98    1043.98    1044.32    1044.67    1045.01    1045.35    1045.69    1046.03    1046.37    1046.72    1047.06    1047.40    1047.75    1048.09    1048.43    1048.78    1049.12    1049.46    1049.81    1050.15    1050.49    1050.84    1051.18    1051.53    1051.87    1052.22    1052.56    1052.91    1053.25    1053.60    1053.94    1054.29    1054.64    1054.98    1055.33    1055.68    1056.02    1056.37    1056.72    1057.06    1057.41    1057.76    1058.11    1058.45    1058.80    1059.15    1059.50    1059.85    1060.20    1060.54    1060.89    1061.24
    961.72     961.75     961.84     962.00     962.21     962.49     962.83     963.23     963.69     964.21     964.80     965.44     966.15     966.92     967.76     968.65     969.61     970.64     971.72     972.87     974.09     975.37     976.71     978.12     979.60     981.14     982.75     984.43     986.18     988.00     989.89     991.85     993.88     995.99     998.16    1000.42    1002.75    1005.15    1007.64    1010.20    1012.84    1015.57    1018.37    1021.27    1024.24    1027.31    1030.46    1033.71    1037.04    1040.47    1043.99    1043.99    1044.34    1044.68    1045.02    1045.36    1045.70    1046.04    1046.39    1046.73    1047.07    1047.41    1047.76    1048.10    1048.44    1048.79    1049.13    1049.47    1049.82    1050.16    1050.51    1050.85    1051.20    1051.54    1051.88    1052.23    1052.58    1052.92    1053.27    1053.61    1053.96    1054.30    1054.65    1055.00    1055.34    1055.69    1056.03    1056.38    1056.73    1057.08    1057.42    1057.77    1058.12    1058.47    1058.81    1059.16    1059.51    1059.86    1060.21    1060.56    1060.91    1061.26
    961.70     961.74     961.83     961.98     962.20     962.48     962.81     963.21     963.68     964.20     964.79     965.43     966.14     966.91     967.75     968.64     969.60     970.63     971.71     972.86     974.08     975.36     976.71     978.12     979.59     981.14     982.75     984.43     986.18     988.00     989.89     991.85     993.88     995.99     998.17    1000.42    1002.75    1005.16    1007.64    1010.21    1012.85    1015.58    1018.38    1021.28    1024.25    1027.32    1030.47    1033.72    1037.05    1040.48    1044.01    1044.01    1044.35    1044.69    1045.03    1045.37    1045.71    1046.06    1046.40    1046.74    1047.08    1047.43    1047.77    1048.11    1048.46    1048.80    1049.14    1049.49    1049.83    1050.17    1050.52    1050.86    1051.21    1051.55    1051.90    1052.24    1052.59    1052.93    1053.28    1053.62    1053.97    1054.32    1054.66    1055.01    1055.35    1055.70    1056.05    1056.39    1056.74    1057.09    1057.44    1057.78    1058.13    1058.48    1058.83    1059.17    1059.52    1059.87    1060.22    1060.57    1060.92    1061.27
    961.69     961.72     961.82     961.97     962.19     962.46     962.80     963.20     963.66     964.19     964.77     965.42     966.13     966.90     967.74     968.63     969.59     970.62     971.71     972.86     974.07     975.35     976.70     978.11     979.59     981.14     982.75     984.43     986.18     988.00     989.89     991.85     993.88     995.99     998.17    1000.42    1002.76    1005.16    1007.65    1010.21    1012.86    1015.58    1018.39    1021.28    1024.26    1027.33    1030.48    1033.73    1037.06    1040.49    1044.02    1044.02    1044.36    1044.70    1045.04    1045.38    1045.73    1046.07    1046.41    1046.75    1047.10    1047.44    1047.78    1048.12    1048.47    1048.81    1049.15    1049.50    1049.84    1050.19    1050.53    1050.87    1051.22    1051.56    1051.91    1052.25    1052.60    1052.94    1053.29    1053.63    1053.98    1054.33    1054.67    1055.02    1055.37    1055.71    1056.06    1056.41    1056.75    1057.10    1057.45    1057.79    1058.14    1058.49    1058.84    1059.19    1059.53    1059.88    1060.23    1060.58    1060.93    1061.28
    961.68     961.71     961.80     961.96     962.17     962.45     962.79     963.19     963.65     964.18     964.76     965.41     966.12     966.89     967.73     968.63     969.59     970.61     971.70     972.85     974.07     975.35     976.69     978.11     979.59     981.13     982.75     984.43     986.18     988.00     989.89     991.85     993.89     995.99     998.17    1000.43    1002.76    1005.17    1007.65    1010.22    1012.86    1015.59    1018.40    1021.29    1024.27    1027.34    1030.49    1033.74    1037.07    1040.50    1044.03    1044.03    1044.37    1044.71    1045.05    1045.39    1045.74    1046.08    1046.42    1046.76    1047.11    1047.45    1047.79    1048.14    1048.48    1048.82    1049.17    1049.51    1049.85    1050.20    1050.54    1050.89    1051.23    1051.57    1051.92    1052.26    1052.61    1052.96    1053.30    1053.65    1053.99    1054.34    1054.68    1055.03    1055.38    1055.72    1056.07    1056.42    1056.76    1057.11    1057.46    1057.81    1058.15    1058.50    1058.85    1059.20    1059.55    1059.89    1060.24    1060.59    1060.94    1061.29
    961.67     961.70     961.79     961.95     962.16     962.44     962.78     963.18     963.64     964.17     964.75     965.40     966.11     966.88     967.72     968.62     969.58     970.60     971.69     972.84     974.06     975.34     976.69     978.10     979.58     981.13     982.74     984.42     986.18     988.00     989.89     991.85     993.89     995.99     998.18    1000.43    1002.76    1005.17    1007.66    1010.22    1012.87    1015.60    1018.41    1021.30    1024.28    1027.35    1030.50    1033.75    1037.08    1040.51    1044.04    1044.04    1044.38    1044.72    1045.06    1045.40    1045.75    1046.09    1046.43    1046.77    1047.12    1047.46    1047.80    1048.15    1048.49    1048.83    1049.18    1049.52    1049.86    1050.21    1050.55    1050.90    1051.24    1051.59    1051.93    1052.28    1052.62    1052.97    1053.31    1053.66    1054.00    1054.35    1054.69    1055.04    1055.39    1055.73    1056.08    1056.43    1056.77    1057.12    1057.47    1057.82    1058.16    1058.51    1058.86    1059.21    1059.56    1059.91    1060.25    1060.60    1060.95    1061.30
    961.66     961.69     961.78     961.93     962.15     962.43     962.77     963.17     963.63     964.16     964.74     965.39     966.10     966.87     967.71     968.61     969.57     970.59     971.68     972.84     974.05     975.34     976.68     978.10     979.58     981.12     982.74     984.42     986.17     988.00     989.89     991.85     993.89     996.00     998.18    1000.43    1002.77    1005.18    1007.66    1010.23    1012.88    1015.60    1018.41    1021.31    1024.29    1027.35    1030.51    1033.76    1037.09    1040.52    1044.05    1044.05    1044.39    1044.73    1045.07    1045.41    1045.76    1046.10    1046.44    1046.78    1047.13    1047.47    1047.81    1048.16    1048.50    1048.84    1049.19    1049.53    1049.87    1050.22    1050.56    1050.91    1051.25    1051.60    1051.94    1052.29    1052.63    1052.98    1053.32    1053.67    1054.01    1054.36    1054.70    1055.05    1055.40    1055.74    1056.09    1056.44    1056.79    1057.13    1057.48    1057.83    1058.17    1058.52    1058.87    1059.22    1059.57    1059.92    1060.26    1060.61    1060.96    1061.31
    961.64     961.68     961.77     961.92     962.14     962.42     962.76     963.16     963.62     964.15     964.73     965.38     966.09     966.87     967.70     968.60     969.56     970.59     971.68     972.83     974.05     975.33     976.68     978.09     979.57     981.12     982.74     984.42     986.17     988.00     989.89     991.85     993.89     996.00     998.18    1000.44    1002.77    1005.18    1007.67    1010.23    1012.88    1015.61    1018.42    1021.32    1024.30    1027.36    1030.52    1033.76    1037.10    1040.53    1044.06    1044.06    1044.40    1044.74    1045.08    1045.42    1045.77    1046.11    1046.45    1046.79    1047.14    1047.48    1047.82    1048.17    1048.51    1048.85    1049.20    1049.54    1049.88    1050.23    1050.57    1050.92    1051.26    1051.61    1051.95    1052.30    1052.64    1052.99    1053.33    1053.68    1054.02    1054.37    1054.71    1055.06    1055.41    1055.75    1056.10    1056.45    1056.80    1057.14    1057.49    1057.84    1058.18    1058.53    1058.88    1059.23    1059.58    1059.93    1060.27    1060.62    1060.97    1061.32
    961.63     961.67     961.76     961.91     962.13     962.41     962.75     963.15     963.61     964.14     964.72     965.37     966.08     966.86     967.69     968.59     969.55     970.58     971.67     972.82     974.04     975.33     976.67     978.09     979.57     981.12     982.73     984.42     986.17     987.99     989.89     991.85     993.89     996.00     998.18    1000.44    1002.77    1005.18    1007.67    1010.24    1012.89    1015.62    1018.43    1021.32    1024.30    1027.37    1030.53    1033.77    1037.11    1040.54    1044.07    1044.07    1044.41    1044.75    1045.09    1045.43    1045.78    1046.12    1046.46    1046.80    1047.15    1047.49    1047.83    1048.17    1048.52    1048.86    1049.21    1049.55    1049.89    1050.24    1050.58    1050.93    1051.27    1051.61    1051.96    1052.30    1052.65    1053.00    1053.34    1053.69    1054.03    1054.38    1054.72    1055.07    1055.42    1055.76    1056.11    1056.46    1056.80    1057.15    1057.50    1057.85    1058.19    1058.54    1058.89    1059.24    1059.59    1059.94    1060.28    1060.63    1060.98    1061.33
    961.62     961.65     961.75     961.90     962.12     962.40     962.74     963.14     963.60     964.13     964.71     965.36     966.07     966.85     967.68     968.58     969.55     970.57     971.66     972.82     974.04     975.32     976.67     978.08     979.57     981.12     982.73     984.42     986.17     987.99     989.89     991.85     993.89     996.00     998.18    1000.44    1002.78    1005.19    1007.68    1010.24    1012.89    1015.62    1018.43    1021.33    1024.31    1027.38    1030.53    1033.78    1037.12    1040.55    1044.08    1044.08    1044.42    1044.76    1045.10    1045.44    1045.79    1046.13    1046.47    1046.81    1047.15    1047.50    1047.84    1048.18    1048.53    1048.87    1049.21    1049.56    1049.90    1050.25    1050.59    1050.93    1051.28    1051.62    1051.97    1052.31    1052.66    1053.00    1053.35    1053.70    1054.04    1054.39    1054.73    1055.08    1055.43    1055.77    1056.12    1056.47    1056.81    1057.16    1057.51    1057.86    1058.20    1058.55    1058.90    1059.25    1059.60    1059.95    1060.29    1060.64    1060.99    1061.34
    961.61     961.64     961.74     961.89     962.11     962.39     962.73     963.13     963.59     964.12     964.70     965.35     966.07     966.84     967.68     968.58     969.54     970.57     971.66     972.81     974.03     975.31     976.66     978.08     979.56     981.11     982.73     984.41     986.17     987.99     989.89     991.85     993.89     996.00     998.19    1000.45    1002.78    1005.19    1007.68    1010.25    1012.90    1015.63    1018.44    1021.34    1024.32    1027.39    1030.54    1033.79    1037.13    1040.56    1044.08    1044.08    1044.43    1044.77    1045.11    1045.45    1045.79    1046.14    1046.48    1046.82    1047.16    1047.51    1047.85    1048.19    1048.54    1048.88    1049.22    1049.57    1049.91    1050.26    1050.60    1050.94    1051.29    1051.63    1051.98    1052.32    1052.67    1053.01    1053.36    1053.70    1054.05    1054.40    1054.74    1055.09    1055.44    1055.78    1056.13    1056.48    1056.82    1057.17    1057.52    1057.87    1058.21    1058.56    1058.91    1059.26    1059.61    1059.95    1060.30    1060.65    1061.00    1061.35
    961.60     961.64     961.73     961.88     962.10     962.38     962.72     963.12     963.58     964.11     964.70     965.35     966.06     966.83     967.67     968.57     969.53     970.56     971.65     972.81     974.03     975.31     976.66     978.08     979.56     981.11     982.73     984.41     986.17     987.99     989.89     991.85     993.89     996.00     998.19    1000.45    1002.78    1005.20    1007.69    1010.25    1012.90    1015.63    1018.45    1021.34    1024.32    1027.39    1030.55    1033.80    1037.14    1040.57    1044.09    1044.09    1044.43    1044.78    1045.12    1045.46    1045.80    1046.14    1046.49    1046.83    1047.17    1047.52    1047.86    1048.20    1048.54    1048.89    1049.23    1049.58    1049.92    1050.26    1050.61    1050.95    1051.30    1051.64    1051.99    1052.33    1052.68    1053.02    1053.37    1053.71    1054.06    1054.41    1054.75    1055.10    1055.44    1055.79    1056.14    1056.48    1056.83    1057.18    1057.53    1057.87    1058.22    1058.57    1058.92    1059.27    1059.61    1059.96    1060.31    1060.66    1061.01    1061.36
    961.59     961.63     961.72     961.87     962.09     962.37     962.71     963.11     963.57     964.10     964.69     965.34     966.05     966.82     967.66     968.56     969.53     970.55     971.64     972.80     974.02     975.31     976.66     978.07     979.56     981.11     982.72     984.41     986.17     987.99     989.89     991.85     993.89     996.00     998.19    1000.45    1002.79    1005.20    1007.69    1010.26    1012.91    1015.64    1018.45    1021.35    1024.33    1027.40    1030.56    1033.80    1037.14    1040.57    1044.10    1044.10    1044.44    1044.78    1045.13    1045.47    1045.81    1046.15    1046.50    1046.84    1047.18    1047.52    1047.87    1048.21    1048.55    1048.90    1049.24    1049.58    1049.93    1050.27    1050.62    1050.96    1051.31    1051.65    1051.99    1052.34    1052.69    1053.03    1053.38    1053.72    1054.07    1054.41    1054.76    1055.11    1055.45    1055.80    1056.15    1056.49    1056.84    1057.19    1057.53    1057.88    1058.23    1058.58    1058.93    1059.27    1059.62    1059.97    1060.32    1060.67    1061.02    1061.37
    961.59     961.62     961.71     961.86     962.08     962.36     962.70     963.10     963.57     964.09     964.68     965.33     966.04     966.82     967.66     968.56     969.52     970.55     971.64     972.80     974.02     975.30     976.65     978.07     979.55     981.10     982.72     984.41     986.17     987.99     989.89     991.85     993.89     996.01     998.19    1000.45    1002.79    1005.20    1007.69    1010.26    1012.91    1015.64    1018.46    1021.35    1024.34    1027.41    1030.56    1033.81    1037.15    1040.58    1044.11    1044.11    1044.45    1044.79    1045.13    1045.48    1045.82    1046.16    1046.50    1046.85    1047.19    1047.53    1047.87    1048.22    1048.56    1048.90    1049.25    1049.59    1049.94    1050.28    1050.62    1050.97    1051.31    1051.66    1052.00    1052.35    1052.69    1053.04    1053.38    1053.73    1054.08    1054.42    1054.77    1055.11    1055.46    1055.81    1056.15    1056.50    1056.85    1057.20    1057.54    1057.89    1058.24    1058.59    1058.93    1059.28    1059.63    1059.98    1060.33    1060.68    1061.03    1061.38
    961.58     961.61     961.70     961.86     962.07     962.35     962.69     963.09     963.56     964.08     964.67     965.32     966.04     966.81     967.65     968.55     969.51     970.54     971.63     972.79     974.01     975.30     976.65     978.07     979.55     981.10     982.72     984.41     986.16     987.99     989.89     991.86     993.89     996.01     998.19    1000.46    1002.79    1005.21    1007.70    1010.27    1012.92    1015.65    1018.46    1021.36    1024.34    1027.41    1030.57    1033.82    1037.16    1040.59    1044.12    1044.12    1044.46    1044.80    1045.14    1045.48    1045.83    1046.17    1046.51    1046.85    1047.20    1047.54    1047.88    1048.23    1048.57    1048.91    1049.26    1049.60    1049.94    1050.29    1050.63    1050.98    1051.32    1051.67    1052.01    1052.36    1052.70    1053.05    1053.39    1053.74    1054.08    1054.43    1054.78    1055.12    1055.47    1055.82    1056.16    1056.51    1056.86    1057.20    1057.55    1057.90    1058.25    1058.59    1058.94    1059.29    1059.64    1059.99    1060.34    1060.68    1061.03    1061.38
    961.57     961.60     961.69     961.85     962.06     962.34     962.68     963.09     963.55     964.08     964.66     965.32     966.03     966.80     967.64     968.54     969.51     970.54     971.63     972.78     974.01     975.29     976.64     978.06     979.55     981.10     982.72     984.41     986.16     987.99     989.89     991.86     993.90     996.01     998.20    1000.46    1002.79    1005.21    1007.70    1010.27    1012.92    1015.65    1018.47    1021.37    1024.35    1027.42    1030.58    1033.83    1037.17    1040.60    1044.12    1044.12    1044.47    1044.81    1045.15    1045.49    1045.83    1046.18    1046.52    1046.86    1047.20    1047.55    1047.89    1048.23    1048.58    1048.92    1049.26    1049.61    1049.95    1050.30    1050.64    1050.98    1051.33    1051.67    1052.02    1052.36    1052.71    1053.05    1053.40    1053.75    1054.09    1054.44    1054.78    1055.13    1055.48    1055.82    1056.17    1056.52    1056.86    1057.21    1057.56    1057.91    1058.25    1058.60    1058.95    1059.30    1059.65    1060.00    1060.34    1060.69    1061.04    1061.39
    961.56     961.59     961.68     961.84     962.06     962.33     962.68     963.08     963.54     964.07     964.66     965.31     966.02     966.80     967.64     968.54     969.50     970.53     971.62     972.78     974.00     975.29     976.64     978.06     979.54     981.10     982.72     984.40     986.16     987.99     989.89     991.86     993.90     996.01     998.20    1000.46    1002.80    1005.21    1007.70    1010.28    1012.93    1015.66    1018.47    1021.37    1024.36    1027.43    1030.58    1033.83    1037.17    1040.60    1044.13    1044.13    1044.47    1044.81    1045.16    1045.50    1045.84    1046.18    1046.53    1046.87    1047.21    1047.55    1047.90    1048.24    1048.58    1048.93    1049.27    1049.61    1049.96    1050.30    1050.65    1050.99    1051.34    1051.68    1052.03    1052.37    1052.72    1053.06    1053.41    1053.75    1054.10    1054.44    1054.79    1055.14    1055.48    1055.83    1056.18    1056.52    1056.87    1057.22    1057.57    1057.91    1058.26    1058.61    1058.96    1059.31    1059.65    1060.00    1060.35    1060.70    1061.05    1061.40
    961.55     961.58     961.68     961.83     962.05     962.33     962.67     963.07     963.53     964.06     964.65     965.30     966.01     966.79     967.63     968.53     969.50     970.53     971.62     972.78     974.00     975.28     976.64     978.06     979.54     981.09     982.71     984.40     986.16     987.99     989.89     991.86     993.90     996.01     998.20    1000.46    1002.80    1005.22    1007.71    1010.28    1012.93    1015.66    1018.48    1021.38    1024.36    1027.43    1030.59    1033.84    1037.18    1040.61    1044.14    1044.14    1044.48    1044.82    1045.16    1045.51    1045.85    1046.19    1046.53    1046.87    1047.22    1047.56    1047.90    1048.25    1048.59    1048.93    1049.28    1049.62    1049.97    1050.31    1050.65    1051.00    1051.34    1051.69    1052.03    1052.38    1052.72    1053.07    1053.41    1053.76    1054.11    1054.45    1054.80    1055.14    1055.49    1055.84    1056.18    1056.53    1056.88    1057.23    1057.57    1057.92    1058.27    1058.62    1058.96    1059.31    1059.66    1060.01    1060.36    1060.71    1061.06    1061.41
    961.54     961.58     961.67     961.82     962.04     962.32     962.66     963.06     963.53     964.05     964.64     965.29     966.01     966.78     967.62     968.53     969.49     970.52     971.61     972.77     973.99     975.28     976.63     978.05     979.54     981.09     982.71     984.40     986.16     987.99     989.89     991.86     993.90     996.01     998.20    1000.46    1002.80    1005.22    1007.71    1010.28    1012.93    1015.67    1018.48    1021.38    1024.37    1027.44    1030.60    1033.85    1037.19    1040.62    1044.15    1044.15    1044.49    1044.83    1045.17    1045.51    1045.85    1046.20    1046.54    1046.88    1047.22    1047.57    1047.91    1048.25    1048.60    1048.94    1049.28    1049.63    1049.97    1050.32    1050.66    1051.01    1051.35    1051.69    1052.04    1052.38    1052.73    1053.08    1053.42    1053.77    1054.11    1054.46    1054.80    1055.15    1055.50    1055.84    1056.19    1056.54    1056.89    1057.23    1057.58    1057.93    1058.28    1058.62    1058.97    1059.32    1059.67    1060.02    1060.37    1060.71    1061.06    1061.41
    961.54     961.57     961.66     961.82     962.03     962.31     962.65     963.06     963.52     964.05     964.64     965.29     966.00     966.78     967.62     968.52     969.49     970.51     971.61     972.77     973.99     975.28     976.63     978.05     979.54     981.09     982.71     984.40     986.16     987.99     989.89     991.86     993.90     996.01     998.20    1000.47    1002.81    1005.22    1007.71    1010.29    1012.94    1015.67    1018.49    1021.39    1024.37    1027.44    1030.60    1033.85    1037.19    1040.62    1044.15    1044.15    1044.49    1044.83    1045.18    1045.52    1045.86    1046.20    1046.55    1046.89    1047.23    1047.57    1047.92    1048.26    1048.60    1048.95    1049.29    1049.64    1049.98    1050.32    1050.67    1051.01    1051.36    1051.70    1052.05    1052.39    1052.74    1053.08    1053.43    1053.77    1054.12    1054.47    1054.81    1055.16    1055.50    1055.85    1056.20    1056.55    1056.89    1057.24    1057.59    1057.93    1058.28    1058.63    1058.98    1059.33    1059.68    1060.02    1060.37    1060.72    1061.07    1061.42
    961.53     961.56     961.65     961.81     962.03     962.30     962.65     963.05     963.51     964.04     964.63     965.28     966.00     966.77     967.61     968.51     969.48     970.51     971.60     972.76     973.98     975.27     976.63     978.05     979.53     981.09     982.71     984.40     986.16     987.99     989.89     991.86     993.90     996.02     998.20    1000.47    1002.81    1005.22    1007.72    1010.29    1012.94    1015.68    1018.49    1021.39    1024.38    1027.45    1030.61    1033.86    1037.20    1040.63    1044.16    1044.16    1044.50    1044.84    1045.18    1045.53    1045.87    1046.21    1046.55    1046.89    1047.24    1047.58    1047.92    1048.27    1048.61    1048.95    1049.30    1049.64    1049.99    1050.33    1050.67    1051.02    1051.36    1051.71    1052.05    1052.40    1052.74    1053.09    1053.43    1053.78    1054.13    1054.47    1054.82    1055.16    1055.51    1055.86    1056.20    1056.55    1056.90    1057.25    1057.59    1057.94    1058.29    1058.64    1058.99    1059.33    1059.68    1060.03    1060.38    1060.73    1061.08    1061.43
    961.52     961.55     961.65     961.80     962.02     962.30     962.64     963.04     963.51     964.03     964.62     965.28     965.99     966.77     967.61     968.51     969.48     970.51     971.60     972.76     973.98     975.27     976.62     978.04     979.53     981.09     982.71     984.40     986.16     987.99     989.89     991.86     993.90     996.02     998.21    1000.47    1002.81    1005.23    1007.72    1010.29    1012.95    1015.68    1018.50    1021.40    1024.38    1027.45    1030.61    1033.86    1037.20    1040.64    1044.16    1044.16    1044.51    1044.85    1045.19    1045.53    1045.87    1046.22    1046.56    1046.90    1047.24    1047.59    1047.93    1048.27    1048.62    1048.96    1049.30    1049.65    1049.99    1050.34    1050.68    1051.02    1051.37    1051.71    1052.06    1052.40    1052.75    1053.10    1053.44    1053.79    1054.13    1054.48    1054.82    1055.17    1055.52    1055.86    1056.21    1056.56    1056.91    1057.25    1057.60    1057.95    1058.30    1058.64    1058.99    1059.34    1059.69    1060.04    1060.39    1060.73    1061.08    1061.43
    961.51     961.55     961.64     961.79     962.01     962.29     962.63     963.04     963.50     964.03     964.62     965.27     965.98     966.76     967.60     968.50     969.47     970.50     971.59     972.75     973.98     975.27     976.62     978.04     979.53     981.08     982.71     984.40     986.16     987.99     989.89     991.86     993.90     996.02     998.21    1000.47    1002.81    1005.23    1007.72    1010.30    1012.95    1015.69    1018.50    1021.40    1024.39    1027.46    1030.62    1033.87    1037.21    1040.64    1044.17    1044.17    1044.51    1044.85    1045.20    1045.54    1045.88    1046.22    1046.56    1046.91    1047.25    1047.59    1047.94    1048.28    1048.62    1048.97    1049.31    1049.65    1050.00    1050.34    1050.69    1051.03    1051.38    1051.72    1052.07    1052.41    1052.76    1053.10    1053.45    1053.79    1054.14    1054.48    1054.83    1055.18    1055.52    1055.87    1056.22    1056.56    1056.91    1057.26    1057.61    1057.95    1058.30    1058.65    1059.00    1059.35    1059.69    1060.04    1060.39    1060.74    1061.09    1061.44
    961.51     961.54     961.63     961.79     962.00     962.28     962.63     963.03     963.49     964.02     964.61     965.26     965.98     966.75     967.60     968.50     969.47     970.50     971.59     972.75     973.97     975.26     976.62     978.04     979.53     981.08     982.70     984.40     986.16     987.99     989.89     991.86     993.90     996.02     998.21    1000.47    1002.81    1005.23    1007.73    1010.30    1012.95    1015.69    1018.51    1021.41    1024.39    1027.46    1030.63    1033.87    1037.22    1040.65    1044.18    1044.18    1044.52    1044.86    1045.20    1045.54    1045.89    1046.23    1046.57    1046.91    1047.26    1047.60    1047.94    1048.29    1048.63    1048.97    1049.32    1049.66    1050.00    1050.35    1050.69    1051.04    1051.38    1051.73    1052.07    1052.42    1052.76    1053.11    1053.45    1053.80    1054.14    1054.49    1054.84    1055.18    1055.53    1055.88    1056.22    1056.57    1056.92    1057.27    1057.61    1057.96    1058.31    1058.66    1059.00    1059.35    1059.70    1060.05    1060.40    1060.75    1061.10    1061.45
